стимул,лемма,частота,часть речи стимула,часть речи ассоциации,st_arousal,st_dominance,st_valence,st_abstract,ass_arousal,ass_dominance,ass_valence,ass_abstract,RuWordNet,общая ЛСГ,FB_точные примеры,Dice Score,Delta P,PMI,Wu Palmer,косинусное сходство_Sentence‑BERT,тип связи;;
большой,человек,5,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.233333333333333,3.766666666666667,4.443181818181815,2.25,,предметные имена: лица,пациенс + конечный посессор (id:66242),0.001352787708957387,-0.00588757106917711,-0.5051555676862746,0.0,0.6171057224273682,синтагматический / тематический;;
большой,объем,4,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.9,3.566666666666667,3.42,3.291666666666667,, , ,0.1212121212121212,0.07202491216714693,8.553466912598587,0.0,0.7305538654327393,синтагматический;;
большой,стол,4,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.903225806451613,2.516129032258065,3.7037037037037,1.20454545454545,, , ,0.009456264775413711,0.01047822475304591,2.949645384626115,0.0,0.3353948295116425,синтагматический;;
большой,член,4,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.827586206896552,3.586206896551724,2.717391304347825,2.725,,предметные имена: лица, ,0.0204778156996587,0.01186015844855513,6.09541652435965,0.0,0.4855901598930359,синтагматический / тематический;;
"большой,великий,3,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,4.205882352941177,4.470588235294118,4.315217391304345,2.9,гипоним,""прилагательные: качественные, прилагательные: размер"", ,0.04173354735152488,0.02582751469128429,6.699640927241439,0.8,0.9594621658325195,парадигматический";;
большой,вопрос,3,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.323529411764706,3.323529411764706,3.659090909090905,2.45,, , ,0.003184713375796179,0.003215783393346933,1.102689759271828,0.0,0.5817157626152039,синтагматический / коллокативный;;
большой,зал,3,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.848484848484849,2.696969696969697,3.51086956521739,2.275,, , ,0.06027397260273973,0.04366530059522163,6.561080096708462,0.0,0.5811799764633179,синтагматический / коллокативный;;
большой,круглый,3,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.757575757575758,3.181818181818182,3.72307692307692,2.466666666666667,,прилагательные: качественные, ,0.01574803149606299,0.009754983983364262,5.187862773124245,0.5,0.5423694252967834,парадигматический;;
большой,брат,2,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.333333333333333,4.1,4.565217391304345,1.9,,предметные имена: лица, ,0.003398470688190314,0.002640245639437139,1.548256056350878,0.0,0.4733707904815674,синтагматический / тематический;;
большой,двор,2,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.96875,3.0,3.77,1.895833333333333,, , ,0.01912568306010929,0.01357078376202667,4.896566296890546,0.0,0.500208854675293,синтагматический;;
"большой,здоровый,2,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.65625,4.03125,4.84,2.9,гипоним,""прилагательные: качественные, прилагательные: размер"", ,0.02543720190779014,0.01578521799230904,5.931029706458768,0.8,0.3758280277252197,парадигматический";;
большой,район,2,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.068965517241379,3.068965517241379,3.66,2.6875,, , ,0.008528784648187633,0.007135883956446687,3.175320389951864,0.0,0.6169601082801819,синтагматический;;
большой,участок,2,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.32258064516129,2.903225806451613,3.5,2.173076923076923,, , ,0.04862236628849271,0.02985171735521383,6.9776450657339,0.0,0.6657470464706421,синтагматический;;
большой,автомобиль,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.103448275862069,2.96551724137931,4.029999999999999,1.511627906976744,, , ,0.007926023778071334,0.005496075157386308,3.527132764785124,0.0,0.4824855923652649,синтагматический;;
"большой,высокий,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.033333333333333,3.5,3.906976744186045,2.766666666666667,,""прилагательные: качественные, прилагательные: размер"", ,0.01492537313432836,0.01488888325276206,3.791006190730317,0.6666666666666666,0.7404180765151978,парадигматический";;
большой,день,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.428571428571428,3.464285714285714,4.45454545454545,2.275,, , ,0.0004899559039686428,-0.005243556401704439,-1.853554808723514,0.0,0.5466699004173279,синтагматический;;
"большой,значительный,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.724137931034483,3.827586206896552,4.01063829787234,2.866666666666667,""гипероним, синоним"",""прилагательные: количество, прилагательные: качественные"", ,0.09177820267686425,0.04809619238476954,9.953397519487222,1.0,0.8070271611213684,парадигматический";;
большой,конец,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.375,2.875,2.33720930232558,3.45,, , ,0.001949317738791423,0.0009397369708814777,0.9117383678500076,0.0,0.5473241806030273,синтагматический;;
"большой,малый,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.176470588235294,2.323529411764706,3.07142857142857,2.45771,,""прилагательные: время, предметные имена: лица, прилагательные: качественные, прилагательные: размер"", ,0.1708542713567839,0.102109312355426,9.01111301734351,0.5,0.491354763507843,парадигматический";;
большой,массовый,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.393939393939394,2.575757575757576,2.98,2.67741935483871,, , ,0.02718446601941748,0.01400984615137586,8.760752441544826,0.3333333333333333,0.8676124811172485,парадигматический;;
большой,место,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.580645161290323,2.741935483870968,3.852272727272725,2.95,, , ,0.003084040092521203,0.002397446161456016,1.313152583264876,0.0,0.6020848751068115,синтагматический;;
большой,месяц,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.666666666666667,3.24242424242424,3.678571428571425,1.886363636363636,, , ,0.002869440459110474,0.001605412206346388,2.324040899407612,0.0,0.3512681126594543,синтагматический;;
большой,опыт,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.5,4.066666666666666,4.08510638297872,3.325,, , ,0.05373635600335852,0.06279285938412987,5.518769291850497,0.0,0.3989349603652954,синтагматический / коллокативный;;
большой,папа,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.727272727272727,2.242424242424242,4.38,1.673076923076923,,предметные имена: лица, ,0.005270092226613966,0.003485997154404715,2.931029706458768,0.0,0.5191037654876709,синтагматический / тематический;;
большой,план,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.2,3.833333333333333,3.872340425531915,2.622641509433962,, , ,0.001243008079552517,-0.0002398638263101417,-0.162946441750246,0.0,0.4905309975147247,синтагматический;;
большой,поле,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.529411764705882,3.264705882352941,3.869230769230765,2.875,, , ,0.02889245585874799,0.01780338931122333,6.169126210542659,0.0,0.5175082683563232,синтагматический;;
большой,регион,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.058823529411764,1.888888888888889,2.99,2.465116279069767,, , ,0.01568627450980392,0.01149798256056662,4.483077584707189,0.0,0.4360966086387634,синтагматический;;
большой,рост,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,2.966666666666667,3.566666666666667,4.029999999999999,2.725,, , ,0.01261261261261261,0.01280596540638613,3.505723871726097,0.0,0.6082965135574341,синтагматический / коллокативный;;
большой,сильный,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,4.266666666666667,4.433333333333334,4.581395348837205,2.666666666666667,гипоним,прилагательные: качественные, ,0.008626887131560028,0.01023137861709843,2.737460120288074,0.8,0.6603289246559143,парадигматический;;
большой,совет,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.147058823529412,3.205882352941177,3.86170212765957,3.535681,, , ,0.001661129568106312,0.0005795844118761462,0.4919180722010664,0.0,0.3753899037837982,синтагматический;;
"большой,средний,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.0625,2.9375,3.223214285714285,3.133333333333333,,""прилагательные: качественные, прилагательные: размер"", ,0.05388272583201268,0.03383545343947985,6.996466241379109,0.4,0.6417754888534546,парадигматический";;
"большой,толстый,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.5,3.033333333333333,2.31,2.2,гипоним,""прилагательные: качественные, прилагательные: размер"", ,0.04625850340136054,0.03362502722522954,6.15821731137572,0.8,0.6510754227638245,парадигматический";;
большой,торговый,1,A,A,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.066666666666667,3.566666666666667,3.36,2.2,, , ,0.00380952380952381,0.001953424791452663,5.25295780134613,0.0,0.5382778644561768,парадигматический;;
большой,ум,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.833333333333333,4.033333333333333,4.56,3.255813953488372,,предметные имена: лица, ,0.01701323251417769,0.01692324120354177,3.996618048086344,0.0,0.5099842548370361,синтагматический / тематический;;
большой,успех,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,4.15625,3.8125,4.83,3.511627906976744,, , ,0.02240325865580448,0.02108907689629362,4.496949759288746,0.0,0.4906482696533203,синтагматический / коллокативный;;
большой,шаг,1,A,S,3.470588235294118,3.205882352941177,3.7906976744186,2.774193548387097,3.125,3.625,3.76086956521739,2.4,, , ,0.01305483028720627,0.009489927886568203,4.214629682687031,0.0,0.4517456889152527,синтагматический;;
борьба,сила,19,S,S,4.0625,3.71875,3.02,2.85,3.727272727272727,4.090909090909091,4.195652173913039,3.4,, , ,0.02490170380078637,0.0360366366895678,4.197104566612612,0.0,0.672463059425354,тематический;;
борьба,война,8,S,S,4.0625,3.71875,3.02,2.85,4.580645161290323,1.548387096774194,1.09302325581395,2.325,гипоним,непредметные имена: взаимодействие и взаимоотношение, ,0.02508551881413911,0.02130152643952711,4.850586713903447,0.8888888888888888,0.714836835861206,парадигматический;;
борьба,власть,6,S,S,4.0625,3.71875,3.02,2.85,3.9,3.933333333333333,2.75,3.175,,непредметные имена: отглагольные, ,0.01282051282051282,0.01115199330444352,3.76687055070778,0.2,0.5550127029418945,тематический;;
борьба,ум,6,S,S,4.0625,3.71875,3.02,2.85,3.833333333333333,4.033333333333333,4.56,3.255813953488372,, , ,0.0113421550094518,0.01090514716849605,3.411655547365188,0.0,0.6245087385177612,синтаксический;;
борьба,жизнь,5,S,S,4.0625,3.71875,3.02,2.85,4.193548387096774,3.903225806451613,4.68181818181818,3.525,, , ,0.004076640847941296,0.006076571891950258,1.343110862406199,0.3333333333333333,0.5252494812011719,тематический;;
борьба,внутренний,2,S,A,4.0625,3.71875,3.02,2.85,2.785714285714286,3.035714285714286,3.675925925925925,3.0,, , ,0.006568144499178982,0.003789496501881118,4.172037805962563,0.0,0.5033046007156372,синтагматический;;
борьба,мир,2,S,S,4.0625,3.71875,3.02,2.85,3.970588235294118,3.823529411764706,4.51162790697674,3.65,,непредметные имена: взаимодействие и взаимоотношение,потенциальный пациенс + содержание действия (id:75465),0.001410437235543018,-0.0007164571436518779,-0.2370444992956031,0.3076923076923077,0.6186013221740723,синтаксический / тематический;;
борьба,пол,2,S,S,4.0625,3.71875,3.02,2.85,2.419354838709677,3.032258064516129,3.6,2.541666666666667,, ,,0.003105590062111801,0.002415656122304601,1.329516029473764,0.3636363636363636,0.5959650874137878,синтаксический;;
борьба,спортивный,2,S,A,4.0625,3.71875,3.02,2.85,3.794117647058823,3.764705882352941,4.07,2.433333333333333,, ,,0.006722689075630253,0.003817823107645582,4.368435018766066,0.0,0.5347862243652344,синтагматический;;
борьба,человек,2,S,S,4.0625,3.71875,3.02,2.85,3.233333333333333,3.766666666666667,4.443181818181815,2.25,, ,,0.0003865107739878249,-0.01591772779425331,-2.312510489743879,0.0,0.5297111868858337,тематический;;
"борьба,борьба,1,S,S,4.0625,3.71875,3.02,2.85,4.0625,3.71875,3.02,2.85,""домен, объект домена, синоним"",""непредметные имена: отглагольные, непредметные имена: спорт, непредметные имена: взаимодействие и взаимоотношение"",,0.003824091778202677,0.001957471449419016,5.368435018766066,1.0,0.9865038394927979,грамматический";;
борьба,вид,1,S,S,4.0625,3.71875,3.02,2.85,2.833333333333333,2.933333333333333,3.576086956521735,2.85,,непредметные имена: отглагольные,,0.001254705144291092,-0.0002095138915625015,-0.1433176350013135,0.0,0.4469145536422729,синтаксический / тематический;;
борьба,закон,1,S,S,4.0625,3.71875,3.02,2.85,4.029411764705882,3.058823529411764,2.941860465116275,2.2,, ,,0.001469507714915503,0.0002619217615175112,0.2018534603981242,0.0,0.5668296813964844,не определена;;
"борьба,защита,1,S,S,4.0625,3.71875,3.02,2.85,3.8,3.3,4.17,3.365384615384615,,""непредметные имена: отглагольные, непредметные имена: взаимодействие и взаимоотношение"",,0.0060882800608828,0.003692376710688669,3.649616771310119,0.5454545454545454,0.5418471693992615,тематический";;
"борьба,игра,1,S,S,4.0625,3.71875,3.02,2.85,3.96875,3.21875,4.109999999999999,2.7,,""непредметные имена: отглагольные, непредметные имена: спорт"",,0.001919385796545105,0.0009073637071506614,0.8685891316828607,0.4,0.6794454455375671,тематический";;
борьба,искусство,1,S,S,4.0625,3.71875,3.02,2.85,3.303030303030303,4.0,4.641304347826085,4.125,, ,,0.002481389578163772,0.001384869347180202,1.691302674117043,0.6,0.5150036215782166,тематический;;
борьба,красный,1,S,A,4.0625,3.71875,3.02,2.85,3.676470588235294,3.617647058823529,3.43478260869565,2.2388456,, ,,0.001757469244288225,0.0007131241247657636,0.6337253985402278,0.0,0.347624659538269,синтагматический;;
борьба,кровь,1,S,S,4.0625,3.71875,3.02,2.85,3.333333333333333,3.3,2.2,1.895833333333333,, ,,0.002306805074971165,0.001261446279206465,1.429835563430209,0.5333333333333333,0.3652893900871277,не определена;;
борьба,легкий,1,S,A,4.0625,3.71875,3.02,2.85,3.058823529411764,2.235294117647059,4.268518518518515,2.9,, ,,0.002496878901373283,0.001394985992096082,1.714992780162143,0.0,0.3795623779296875,синтагматический;;
борьба,мощный,1,S,A,4.0625,3.71875,3.02,2.85,4.032258064516129,4.451612903225806,4.28461538461538,2.9,, ,,0.003584229390681004,0.001886654935007855,4.070754470125381,0.0,0.556537926197052,синтагматический;;
борьба,мужской,1,S,A,4.0625,3.71875,3.02,2.85,3.875,3.75,3.846153846153845,2.066666666666667,, ,,0.002873563218390805,0.001607435535329564,2.331345700030846,0.0,0.5152533054351807,синтагматический;;
борьба,народ,1,S,S,4.0625,3.71875,3.02,2.85,3.225806451612903,3.032258064516129,4.129629629629624,2.931818181818182,, ,,0.002352941176470588,0.001295842871920457,1.498070299182662,0.25,0.5501776337623596,синтаксический;;
борьба,принимать,1,S,V,4.0625,3.71875,3.02,2.85,2.827586206896552,3.137931034482758,3.326923076923075,2.566666666666667,, ,,0.002758620689655172,0.00154875899481746,2.133218557072035,0.0,0.5545411109924316,синтагматический;;
борьба,рука,1,S,S,4.0625,3.71875,3.02,2.85,3.166666666666667,3.766666666666667,4.09090909090909,1.575,, ,,0.001233045622688039,-0.0002661671030914298,-0.1797446929133789,0.0,0.5146445631980896,не определена;;
борьба,свобода,1,S,S,4.0625,3.71875,3.02,2.85,4.0625,4.21875,4.715384615384615,4.166666666666667,, ,,0.005908419497784343,0.003651910131025149,3.477664088520824,0.2,0.4818520843982697,не определена;;
борьба,слово,1,S,S,4.0625,3.71875,3.02,2.85,3.724137931034483,3.758620689655173,3.98863636363636,2.775,, ,,0.0007902015013828526,-0.002105373148798431,-1.035287167284944,0.0,0.5893704891204834,синтаксический;;
борьба,тяжелый,1,S,A,4.0625,3.71875,3.02,2.85,2.9375,2.4375,2.65178571428571,2.466666666666667,, ,,0.002496878901373283,0.001394985992096082,1.714992780162143,0.0,0.7218163013458252,синтагматический;;
борьба,удар,1,S,S,4.0625,3.71875,3.02,2.85,4.096774193548387,3.193548387096774,1.8,2.604651162790698,, ,,0.01859229747675963,0.01352829385337997,4.77206775477266,0.9230769230769231,0.7081066370010376,не определена;;
борьба,успех,1,S,S,4.0625,3.71875,3.02,2.85,4.15625,3.8125,4.83,3.511627906976744,, ,,0.004073319755600814,0.003034794791156463,2.037518140651449,0.2857142857142857,0.5165576934814453,не определена;;
борьба,хватать,1,S,V,4.0625,3.71875,3.02,2.85,2.933333333333333,2.933333333333333,2.59782608695652,2.7,, ,,0.003861003861003861,0.001967588094334896,5.705470006043637,0.0,0.5852487087249756,синтагматический;;
борьба,честный,1,S,A,4.0625,3.71875,3.02,2.85,4.333333333333333,4.619047619047619,4.51,2.6,, ,,0.00326797385620915,0.00177739516991635,3.133218557072035,0.0,0.436599463224411,синтагматический;;
бояться,делать,17,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,4.03125,3.84375,4.32954545454545,2.566666666666667,, ,,0.02753036437246964,0.03261336273364153,4.517298404680549,0.5,0.4948642253875732,синтагматический;;
бояться,смерть,12,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.862068965517242,2.172413793103448,1.10576923076923,2.641509433962264,, ,- + причина (id:53339); - + причина (id:53352); - + причина (id:53391),0.03211009174311927,0.02732973711948871,5.217720621289589,0.0,0.3783852458000183,синтагматический / тематический
бояться,бежать,4,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,4.058823529411764,3.764705882352941,3.04255319148936,2.4,, ,,0.01271860095389507,0.007761092612248078,4.931029706458768,0.4,0.4868170022964478,синтагматический;;
бояться,человек,4,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.233333333333333,3.766666666666667,4.443181818181815,2.25,, ,,0.0007730215479756498,-0.01190566510422283,-1.312510489743879,0.0,0.4850097000598907,синтагматический;;
бояться,вода,3,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,2.433333333333333,3.3,4.467391304347824,2.1,, ,,0.004746835443037975,0.004470247362916065,1.959044082628364,0.0,0.2212470918893814,синтагматический / тематический;;
бояться,жизнь,3,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,4.193548387096774,3.903225806451613,4.68181818181818,3.525,, ,,0.002445984508764778,0.002064509201919779,0.6061452682399933,0.0,0.4637838900089264,синтагматический;;
бояться,жить,3,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,4.103448275862069,4.068965517241379,4.71590909090909,2.9,, ,,0.005964214711729622,0.004992266240575478,2.552518083205038,0.2857142857142857,0.5011026263237,синтагматический;;
бояться,лес,3,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,2.03125,3.09375,4.543478260869565,2.025,, ,,0.00749063670411985,0.005407048682126563,3.299955280883299,0.0,0.4371735155582428,синтагматический / тематический;;
"бояться,бояться,2,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,2.933333333333333,2.2,1.825581395348835,2.633333333333333,""гипероним, гипоним, синоним"",глаголы: психическая сфера,,0.007259528130671506,0.003906849582905327,5.25295780134613,1.0,0.968684196472168,парадигматический";;
бояться,верить,2,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.7,3.766666666666667,4.36046511627907,3.3,, ,,0.009771986970684038,0.005785411201980478,4.692869969264003,0.75,0.4783747792243958,синтагматический;;
бояться,кричать,2,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.866666666666667,3.0,2.35106382978723,2.266666666666667,, ,,0.01374570446735395,0.00785618907445735,5.578358088140297,0.4285714285714285,0.5482897758483887,не определена;;
бояться,ночь,2,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,2.137931034482758,3.275862068965517,3.84259259259259,2.613636363636364,,,,0.003766478342749529,0.002872928472502381,1.816406407406993,0.0,0.4944813549518585,синтагматический;;
бояться,плакать,2,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.03125,1.96875,2.06153846153846,1.8,, ,,0.006279434850863423,0.003732843290352189,3.844873062709053,0.4,0.4478104412555695,не определена;;
бояться,бить,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.8,2.7,1.915384615384615,2.366666666666667,,,,0.007619047619047619,0.003959456136467903,6.25295780134613,0.4,0.5301856994628906,не определена;;
бояться,бог,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.633333333333333,3.8,4.069767441860465,3.475,,,- + причина (id:53368),0.002649006622516556,0.001488059125322179,1.953397519487222,0.0,0.4545992612838745,синтагматический;;
бояться,власть,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.9,3.933333333333333,2.75,3.175,,,,0.002136752136752137,0.001121836579367319,1.181908049986624,0.0,0.4293991327285767,синтагматический;;
бояться,врач,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.34375,1.96875,4.09,1.395833333333333,,,,0.001883239171374765,0.000866897127487141,0.8164064074069927,0.0,0.2557778358459473,синтагматический;;
бояться,время,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.357142857142857,3.214285714285714,3.96590909090909,4.1,,,,0.0009389671361502347,-0.001294018226544848,-0.7181435472246622,0.0,0.3741625547409058,синтагматический;;
бояться,глаз,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,2.896551724137931,3.344827586206896,4.05681818181818,1.8,,,,0.001785714285714286,0.0007495440464629318,0.6749480612667408,0.0,0.293650209903717,синтагматический / тематический;;
бояться,действие,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.647058823529412,3.911764705882353,3.875,2.954545454545455,,,,0.00175284837861525,0.0007070541378162356,0.6269680323649192,0.0,0.4417354464530945,синтагматический;;
бояться,действовать,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,4.294117647058823,4.176470588235294,4.26595744680851,2.5,,,,0.00326797385620915,0.00177739516991635,3.133218557072035,0.4,0.4637609422206879,синтагматический;;
бояться,ждать,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.133333333333333,2.6,3.148148148148145,2.066666666666667,,,,0.002915451895043732,0.001627668825161324,2.406503059599586,0.3333333333333333,0.5512446761131287,тематический;;
бояться,идти,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.029411764705882,3.5,4.07954545454545,2.8,,,,0.002044989775051125,0.001036856762073927,1.049515673751042,0.0,0.4493975639343262,синтагматический;;
бояться,красный,1,V,A,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.676470588235294,3.617647058823529,3.43478260869565,2.2388456,,,,0.001757469244288225,0.0007131241247657636,0.6337253985402278,0.0,0.2601500749588013,не определена;;
бояться,падать,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.8125,2.28125,2.13,2.533333333333333,,,,0.003401360544217687,0.001825955065512574,3.477664088520824,0.2857142857142857,0.3524517416954041,не определена;;
бояться,родитель,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.70588235294118,3.676470588235294,4.4,1.813953488372093,,,,0.002789400278940028,0.001564945626682868,2.185213194710296,0.0,0.2697723507881165,синтагматический;;
бояться,свет,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,2.193548387096774,3.903225806451613,4.406976744186045,3.25,,,,0.001203369434416366,-0.0003471002624184706,-0.2302378619859962,0.0,0.5082330703735352,синтагматический;;
бояться,смеяться,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,4.382352941176471,3.970588235294118,4.74,2.466666666666667,,,,0.003344481605351171,0.001805721775680814,3.324040899407612,0.4285714285714285,0.3263944983482361,не определена;;
бояться,сон,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,1.9375,3.15625,4.48,2.720930232558139,,,,0.001734605377276669,0.0006827741900181231,0.6002506939891398,0.0,0.5083461999893188,синтагматический;;
бояться,состояние,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,2.96969696969697,3.0,3.538461538461535,3.457825,,,,0.003669724770642202,0.001912958211789143,4.429835563430209,0.0,0.4260733127593994,синтагматический;;
бояться,стоять,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.34375,3.21875,3.326086956521735,2.290322580645161,,,,0.01486988847583643,0.01141300274327323,4.271573479513477,0.5,0.4421966671943665,синтагматический;;
бояться,упасть,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.387096774193548,2.161290322580645,2.146153846153845,2.633333333333333,,,,0.003278688524590164,0.001781441827882702,3.158981653137116,0.2857142857142857,0.4035615026950836,не определена;;
бояться,фильм,1,V,S,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.205882352941177,3.147058823529412,4.13,2.075,,,,0.001097694840834248,-0.000670832899726634,-0.4161998267914546,0.0,0.5041752457618713,синтагматический;;
бояться,ходить,1,V,V,2.933333333333333,2.2,1.825581395348835,2.633333333333333,3.133333333333333,3.566666666666667,4.0,2.1,,,- + причина (id:53367),0.003316749585406302,0.001795605130764934,3.25295780134613,0.7692307692307693,0.4090266823768616,тематический;;
брат,родной,40,S,A,3.333333333333333,4.1,4.565217391304345,1.9,3.78125,4.25,4.83,2.866666666666667,,предметные имена: лица,,0.09727626459143969,0.1014676072571016,6.552596779985491,0.0,0.7269640564918518,коллокативный / синтагматический / тематический;;
брат,семья,29,S,S,3.333333333333333,4.1,4.565217391304345,1.9,3.939393939393939,4.393939393939394,4.67,2.075471698113208,,предметные имена: лица,,0.03654080389768575,0.0592012386743364,4.720019274224632,0.3636363636363636,0.5688877105712891,парадигматический / тематический;;
брат,друг,19,S,S,3.333333333333333,4.1,4.565217391304345,1.9,4.066666666666666,3.133333333333333,4.75581395348837,2.425,,предметные имена: лица,,0.01572241799945785,0.05300837281335245,3.199230220843587,0.7692307692307693,0.6706693172454834,тематический;;
брат,старший,17,S,A,3.333333333333333,4.1,4.565217391304345,1.9,2.733333333333333,2.433333333333333,3.551020408163265,2.89753,,предметные имена: лица,,0.6556473829201102,0.4877049180327869,9.985556187261597,0.0,0.6749650835990906,синтагматический / тематический;;
брат,младший,14,S,A,3.333333333333333,4.1,4.565217391304345,1.9,2.633333333333333,2.333333333333333,3.24,2.387096774193548,,предметные имена: лица,,0.7308192457737321,0.5758196721311475,9.985556187261597,0.0,0.7273074388504028,синтагматический / тематический;;
брат,близкий,8,S,A,3.333333333333333,4.1,4.565217391304345,1.9,4.133333333333334,3.866666666666667,4.604651162790695,3.0,,предметные имена: лица,,0.02512562814070352,0.01988886466107705,5.040697741454058,0.0,0.7063480615615845,синтагматический / тематический;;
брат,защита,7,S,S,3.333333333333333,4.1,4.565217391304345,1.9,3.8,3.3,4.17,3.365384615384615,,,,0.021671826625387,0.0140387464183728,5.489130361142098,0.5333333333333333,0.3406320214271545,тематический;;
брат,мальчик,6,S,S,3.333333333333333,4.1,4.565217391304345,1.9,2.5,2.28125,4.38,1.333333333333333,,предметные имена: лица,,0.0238870792616721,0.02168715777893308,4.686764591172169,0.5555555555555556,0.748422384262085,парадигматический;;
брат,фильм,6,S,S,3.333333333333333,4.1,4.565217391304345,1.9,3.205882352941177,3.147058823529412,4.13,2.075,,,,0.006626173384870237,0.009630417002802679,2.200921341704076,0.1428571428571428,0.6340651512145996,тематический;;
брат,высокий,4,S,A,3.333333333333333,4.1,4.565217391304345,1.9,3.033333333333333,3.5,3.906976744186045,2.766666666666667,,,,0.00942507068803016,0.009096676354769373,3.145092953392054,0.0,0.4152557551860809,синтагматический;;
брат,сила,3,S,S,3.333333333333333,4.1,4.565217391304345,1.9,3.727272727272727,4.090909090909091,4.195652173913039,3.4,,,,0.005280528052805281,0.006126901828869583,1.981335720943401,0.1666666666666667,0.4058117866516113,тематический;;
